activitePrincipaleEtablissement,typeVoieEtablissement,libelleVoieEtablissement,libelleCommuneEtablissement,codeCommuneEtablissement,departement,geometry,long,lat
47.22Z,boulevard,DE LA CHAPELLE,PARIS 18,75118,75,POINT (2.3623964 48.8846806),2.3623964,48.8846806
47.22Z,rue,CAULAINCOURT,PARIS 18,75118,75,POINT (2.3331354 48.887017),2.3331354,48.887017
47.22Z,rue,DE BELLEVILLE,PARIS 20,75120,75,POINT (2.3790355 48.8725661),2.3790355,48.8725661
47.22Z,rue,CARNOT,BROU-SUR-CHANTEREINE,77055,77,POINT (2.6231276 48.8851812),2.6231276,48.8851812
47.22Z,boulevard,ORNANO,PARIS 18,75118,75,POINT (2.3487987 48.8929343),2.3487987,48.8929343
47.22Z,boulevard,DE MAGENTA,PARIS 10,75110,75,POINT (2.3623965 48.8694767),2.3623965,48.8694767
47.22Z,rue,DU MARECHAL FOCH,LE VESINET,78650,78,POINT (2.1345453 48.8921846),2.1345453,48.8921846
47.22Z,rue,DU MARECHAL FOCH,LE VESINET,78650,78,POINT (2.1345453 48.8921846),2.1345453,48.8921846
47.22Z,rue,DU GENERAL LECLERC,MEAUX,77284,77,POINT (3.077176 48.8122084),3.077176,48.8122084
47.22Z,rue,DE L AVENIR,MEUDON,92048,92,POINT (2.2262463 48.7863851),2.2262463,48.7863851
47.22Z,avenue,FRANKLIN ROOSEVELT,MITRY-MORY,77294,77,POINT (2.5994966 48.9544629),2.5994966,48.9544629
47.22Z,rue,DE CROSNE,VILLENEUVE-SAINT-GEORGES,94078,94,POINT (2.4498659 48.7219383),2.4498659,48.7219383
47.22Z,boulevard,DE GRENELLE,PARIS 15,75115,75,POINT (2.2899544 48.8536669),2.2899544,48.8536669
47.22Z,rue,DAGUERRE,PARIS 14,75114,75,POINT (2.3300249 48.8338639),2.3300249,48.8338639
47.22Z,rue,DAGUERRE,PARIS 14,75114,75,POINT (2.3300249 48.8338639),2.3300249,48.8338639
47.22Z,rue,DES MARTYRS,PARIS 9,75109,75,POINT (2.3393365 48.8774814),2.3393365,48.8774814
47.22Z,rue,DE GRENELLE,PARIS 7,75107,75,POINT (2.3150661 48.8579688),2.3150661,48.8579688
47.22Z,avenue,DE LA BRETECHE,LE CHESNAY-ROCQUENCOURT,78158,78,POINT (2.1303432 48.8297093),2.1303432,48.8297093
47.22Z,rue,JEAN JAURES,MONTEREAU-FAULT-YONNE,77305,77,POINT (2.9554872 48.3837357),2.9554872,48.3837357
47.22Z,boulevard,ARISTIDE BRIAND,SAVIGNY-SUR-ORGE,91589,91,POINT (2.3437699 48.6824954),2.3437699,48.6824954
47.22Z,rue,DU CHEMIN VERT,PARIS 11,75111,75,POINT (2.3703651 48.8576817),2.3703651,48.8576817
47.22Z,rue,DE CHARONNE,PARIS 11,75111,75,POINT (2.3742925 48.8526821),2.3742925,48.8526821
47.22Z,rue,LEMERCIER,PARIS 17,75117,75,POINT (2.3242818 48.8860442),2.3242818,48.8860442
47.22Z,avenue,DE LA DIVISION LECLERC,CHATENAY-MALABRY,92019,92,POINT (2.2630068 48.7650207),2.2630068,48.7650207
47.22Z,avenue,GABRIEL PERI,SAINT-OUEN-SUR-SEINE,93070,93,POINT (2.3309816 48.9035206),2.3309816,48.9035206
47.22Z,rue,COURNOT,PARIS 15,75115,75,POINT (2.2928092 48.8399791),2.2928092,48.8399791
47.22Z,avenue,FREDERIC JOLIOT CURIE,SARCELLES,95585,95,POINT (2.3843714 48.9773845),2.3843714,48.9773845
47.22Z,boulevard,CHARLES DE GAULLE,BRUNOY,91114,91,POINT (2.503468 48.6944519),2.503468,48.6944519
47.22Z,rue,D AVRON,PARIS 20,75120,75,POINT (2.4003457 48.8515884),2.4003457,48.8515884
47.22Z,rue,MYRHA,PARIS 18,75118,75,POINT (2.3547404 48.88726),2.3547404,48.88726
47.22Z,boulevard,DE LA REPUBLIQUE,NOISY-LE-SEC,93053,93,POINT (2.4646049 48.893723),2.4646049,48.893723
47.22Z,rue,DES RUFFINS,MONTREUIL,93048,93,POINT (2.4814915 48.8615042),2.4814915,48.8615042
47.22Z,rue,DE SARCELLES,GROSLAY,95288,95,POINT (2.36231 48.984878),2.36231,48.984878
47.22Z,rue,DU CHATEAU D EAU,PARIS 10,75110,75,POINT (2.3611974 48.8696817),2.3611974,48.8696817
47.22Z,rue,DE L'OPERA,MASSY,91377,91,POINT (2.2896793 48.7327102),2.2896793,48.7327102
47.22Z,rue,DES MONTIBOEUFS,PARIS 20,75120,75,POINT (2.4048203 48.8667807),2.4048203,48.8667807
47.22Z,boulevard,DU MARECHAL FOCH,NEUILLY-SUR-MARNE,93050,93,POINT (2.5191588 48.8540491),2.5191588,48.8540491
47.22Z,place,NATIONALE,SARTROUVILLE,78586,78,POINT (2.1687806 48.946701),2.1687806,48.946701
47.22Z,rue,DE BAGNOLET,PARIS 20,75120,75,POINT (2.3964188 48.8566591),2.3964188,48.8566591
47.22Z,avenue,GAMBETTA,PARIS 20,75120,75,POINT (2.4004498 48.8671649),2.4004498,48.8671649
47.22Z,rue,DU MARCHE,NANTERRE,92050,92,POINT (2.1939803 48.8885035),2.1939803,48.8885035
47.22Z,boulevard,DU GENERAL LECLERC,NANTERRE,92050,92,POINT (2.2640245 48.891764),2.2640245,48.891764
47.22Z,rue,DES ENVIERGES,PARIS 20,75120,75,POINT (2.3868534 48.8719051),2.3868534,48.8719051
47.22Z,rue,MAGENTA,PANTIN,93055,93,POINT (2.3942744 48.9004683),2.3942744,48.9004683
47.22Z,rue,ERNEST PREVOST,AUBERVILLIERS,93001,93,POINT (2.3895682 48.9020697),2.3895682,48.9020697
47.22Z,rue,DE COLOMBES,COURBEVOIE,92026,92,POINT (2.255869 48.9047206),2.255869,48.9047206
47.22Z,rue,JEANNE D ARC,PARIS 13,75113,75,POINT (2.3689556 48.8291769),2.3689556,48.8291769
47.22Z,boulevard,D ECANCOURT,JOUY-LE-MOUTIER,95323,95,POINT (2.0492794 49.0110943),2.0492794,49.0110943
47.22Z,rue,DU GENERAL DE GAULLE,RAMBOUILLET,78517,78,POINT (1.8257347 48.642924),1.8257347,48.642924
47.22Z,rue,HENRI BARBUSSE,SAINT-DENIS,93066,93,POINT (2.371741 48.9468135),2.371741,48.9468135
47.22Z,avenue,DU GENERAL DE GAULLE,LE PLESSIS-TREVISE,94059,94,POINT (2.5831968 48.8060105),2.5831968,48.8060105
47.22Z,rue,PIERRE ET MARIE CURIE,IVRY-SUR-SEINE,94041,94,POINT (2.370925 48.8131206),2.370925,48.8131206
47.22Z,rue,ANATOLE FRANCE,DRANCY,93029,93,POINT (2.4570576 48.9356979),2.4570576,48.9356979
47.22Z,rue,MARGUERITE DE ROCHECHOUART,PARIS 9,75109,75,POINT (2.3444789 48.8770896),2.3444789,48.8770896
47.22Z,rue,DE MENILMONTANT,PARIS 20,75120,75,POINT (2.3849794 48.8674556),2.3849794,48.8674556
47.22Z,boulevard,VICTOR HUGO,CLICHY,92024,92,POINT (2.3109652 48.8977279),2.3109652,48.8977279
47.22Z,rue,DE PARIS,CHARENTON-LE-PONT,94018,94,POINT (2.4026835 48.828602),2.4026835,48.828602
47.22Z,rue,DE LA CROIX NIVERT,PARIS 15,75115,75,POINT (2.3004202 48.8470363),2.3004202,48.8470363
47.22Z,rue,DE LA CROIX NIVERT,PARIS 15,75115,75,POINT (2.3004202 48.8470363),2.3004202,48.8470363
47.22Z,avenue,CORENTIN CARIOU,PARIS 19,75119,75,POINT (2.3840776 48.8965894),2.3840776,48.8965894
47.22Z,rue,DES PYRENEES,PARIS 20,75120,75,POINT (2.4015373 48.8599073),2.4015373,48.8599073
47.22Z,rue,DES PYRENEES,PARIS 20,75120,75,POINT (2.4015373 48.8599073),2.4015373,48.8599073
47.22Z,avenue,CHARLES DE GAULLE,NEUILLY-SUR-SEINE,92051,92,POINT (2.2575484 48.8859434),2.2575484,48.8859434
47.22Z,rue,ANATOLE FRANCE,EPINAY-SOUS-SENART,91215,91,POINT (2.5277715 48.6958436),2.5277715,48.6958436
47.22Z,rue,DE L OUEST,PARIS 14,75114,75,POINT (2.3216655 48.8372246),2.3216655,48.8372246
47.22Z,allée,DES LILAS,CLAYE-SOUILLY,77118,77,POINT (2.6408974 48.9411437),2.6408974,48.9411437
47.22Z,place,DU CHANOINE HEROUX,NEUILLY-SUR-MARNE,93050,93,POINT (2.5320671 48.8563289),2.5320671,48.8563289
47.22Z,avenue,DE LA CONVENTION 1792-1795,BONNEUIL-SUR-MARNE,94011,94,POINT (2.4879544 48.7664652),2.4879544,48.7664652
47.22Z,place,JEAN JAURES,SAINT-DENIS,93066,93,POINT (2.3594828 48.9659455),2.3594828,48.9659455
47.22Z,rue,NOTRE DAME,SOISY-SUR-SEINE,91600,91,POINT (2.4530678 48.6447187),2.4530678,48.6447187
47.22Z,rue,PARMENTIER,PIERREFITTE-SUR-SEINE,93059,93,POINT (2.3725811 48.9646697),2.3725811,48.9646697
47.22Z,avenue,GABRIEL PERI,GENNEVILLIERS,92036,92,POINT (2.2946262 48.9266405),2.2946262,48.9266405
47.22Z,avenue,GABRIEL PERI,GENNEVILLIERS,92036,92,POINT (2.2946262 48.9266405),2.2946262,48.9266405
47.22Z,rue,DES BOURGUIGNONS,ASNIERES-SUR-SEINE,92004,92,POINT (2.272517 48.9098282),2.272517,48.9098282
47.22Z,rue,MONGE,PARIS 5,75105,75,POINT (2.3496153 48.8493916),2.3496153,48.8493916
47.22Z,boulevard,VICTOR BORDIER,MONTIGNY-LES-CORMEILLES,95424,95,POINT (2.1887885 48.9972779),2.1887885,48.9972779
47.22Z,rue,DU VILLAGE,LE VAL-SAINT-GERMAIN,91630,91,POINT (2.0674864 48.5660722),2.0674864,48.5660722
47.22Z,avenue,DE VERDUN,SAINT OUEN L'AUMONE,95572,95,POINT (2.1020411 49.0344137),2.1020411,49.0344137
47.22Z,rue,PAUL DOUMER,LES MUREAUX,78440,78,POINT (1.9103186 48.9950801),1.9103186,48.9950801
47.22Z,rue,RASPAIL,BOIS-COLOMBES,92009,92,POINT (2.2727202 48.9152613),2.2727202,48.9152613
47.22Z,rue,DE PARIS,SAINT-GERMAIN-EN-LAYE,78551,78,POINT (2.152438 48.9453618),2.152438,48.9453618
47.22Z,avenue,GABRIEL PERI,GENNEVILLIERS,92036,92,POINT (2.2946262 48.9266405),2.2946262,48.9266405
47.22Z,rue,DE PARIS,MONTREUIL,93048,93,POINT (2.4154122 48.854373),2.4154122,48.854373
47.22Z,avenue,DE VERSAILLES,PARIS 16,75116,75,POINT (2.2769714 48.8506241),2.2769714,48.8506241
47.22Z,rue,DE BELLEVILLE,PARIS 19,75119,75,POINT (2.3788139 48.8727703),2.3788139,48.8727703
47.22Z,boulevard,EDOUARD BRANLY,SARCELLES,95585,95,POINT (2.378955 48.9779169),2.378955,48.9779169
47.22Z,rue,ARMAND FABRE,BRUNOY,91114,91,POINT (2.5077564 48.7065073),2.5077564,48.7065073
47.22Z,rue,PIERRE CURIE,CROSNE,91191,91,POINT (2.4531327 48.7187324),2.4531327,48.7187324
47.22Z,avenue,GAMBETTA,PARIS 20,75120,75,POINT (2.4004498 48.8671649),2.4004498,48.8671649
47.22Z,rue,DAGUERRE,PARIS 14,75114,75,POINT (2.3300249 48.8338639),2.3300249,48.8338639
47.22Z,avenue,DE SAINT OUEN,PARIS 18,75118,75,POINT (2.3260235 48.8883163),2.3260235,48.8883163
47.22Z,rue,DUHESME,PARIS 18,75118,75,POINT (2.3385713 48.8908002),2.3385713,48.8908002
47.22Z,rue,LEPIC,PARIS 18,75118,75,POINT (2.3339121 48.8848279),2.3339121,48.8848279
47.22Z,avenue,DE LA DIVISION LECLERC,CHATENAY-MALABRY,92019,92,POINT (2.2630068 48.7650207),2.2630068,48.7650207
47.22Z,boulevard,ORNANO,PARIS 18,75118,75,POINT (2.3487987 48.8929343),2.3487987,48.8929343
47.22Z,avenue,GAMBETTA,MAISONS-ALFORT,94046,94,POINT (2.4379419 48.8100959),2.4379419,48.8100959
47.22Z,rue,DE CHABROL,PARIS 10,75110,75,POINT (2.3547485 48.8766944),2.3547485,48.8766944
47.22Z,rue,DE GENTILLY,VILLEJUIF,94076,94,POINT (2.3511411 48.8019521),2.3511411,48.8019521
47.22Z,avenue,JEAN JAURES,AUBERVILLIERS,93001,93,POINT (2.3907502 48.9025448),2.3907502,48.9025448
47.22Z,rue,DU MARCHE,NANTERRE,92050,92,POINT (2.1939803 48.8885035),2.1939803,48.8885035
47.22Z,rue,DE PARIS,FRANCONVILLE,95252,95,POINT (2.2306994 48.9829851),2.2306994,48.9829851
47.22Z,avenue,DIVISION LECLERC,ANTONY,92002,92,POINT (2.2523173 48.7682381),2.2523173,48.7682381
47.22Z,rue,MONTORGUEIL,PARIS 2,75102,75,POINT (2.3468908 48.8651237),2.3468908,48.8651237
47.22Z,avenue,DE CHANZY,LES PAVILLONS-SOUS-BOIS,93057,93,POINT (2.5170946 48.9080014),2.5170946,48.9080014
47.22Z,rue,RICHER,PARIS 9,75109,75,POINT (2.3452336 48.8740342),2.3452336,48.8740342
47.22Z,rue,SAINT LOUIS,CARRIERES-SOUS-POISSY,78123,78,POINT (2.0191503 48.94138),2.0191503,48.94138
47.22Z,rue,DOUDEAUVILLE,PARIS 18,75118,75,POINT (2.358298 48.8889081),2.358298,48.8889081
47.22Z,rue,AUGUSTE DELAUNE,SAINT-DENIS,93066,93,POINT (2.3485928 48.9368807),2.3485928,48.9368807
47.22Z,allée,DU BATAILLON HILDEVERT,NOISY-LE-GRAND,93051,93,POINT (2.5788296 48.8435489),2.5788296,48.8435489
47.22Z,avenue,DU MARECHAL FOCH,CHELLES,77108,77,POINT (2.581094979133815 48.8740119),2.581094979133815,48.8740119
47.22Z,allée,COMMERCE,CRETEIL,94028,94,POINT (2.4715083 48.7780735),2.4715083,48.7780735
47.22Z,rue,DU LANDY,SAINT-DENIS,93066,93,POINT (2.3580332 48.9153738),2.3580332,48.9153738
47.22Z,avenue,ROGER SALENGRO,CHAMPIGNY-SUR-MARNE,94017,94,POINT (2.4848846 48.8198289),2.4848846,48.8198289
47.22Z,avenue,DU DOCTEUR ARNOLD NETTER,PARIS 12,75112,75,POINT (2.4050695 48.8417627),2.4050695,48.8417627
47.22Z,rue,ANDRE JOINEAU,LE PRE-SAINT-GERVAIS,93061,93,POINT (2.4035687 48.8843762),2.4035687,48.8843762
47.22Z,avenue,DE VERDUN,ISSY-LES-MOULINEAUX,92040,92,POINT (2.2508636 48.817986),2.2508636,48.817986
47.22Z,avenue,DESGENETTES,SAINT-MAUR-DES-FOSSES,94068,94,POINT (2.4713822 48.8071625),2.4713822,48.8071625
47.22Z,rue,DES MARONITES,PARIS 20,75120,75,POINT (2.384344 48.8684007),2.384344,48.8684007
47.22Z,rue,CARNOT,STAINS,93072,93,POINT (2.3819284 48.9568081),2.3819284,48.9568081
47.22Z,rue,DE LAPPE,PARIS 11,75111,75,POINT (2.3722193 48.8539711),2.3722193,48.8539711
47.22Z,place,DU PERCHET,CONGIS-SUR-THEROUANNE,77126,77,POINT (2.9760673 49.0087384),2.9760673,49.0087384
47.22Z,rue,MOLIERE,VIGNEUX-SUR-SEINE,91657,91,POINT (2.4154345 48.7067307),2.4154345,48.7067307
47.22Z,rue,DES POISSONNIERS,PARIS 18,75118,75,POINT (2.3509121 48.8868577),2.3509121,48.8868577
47.22Z,avenue,GABRIEL PERI,SAINT-OUEN-SUR-SEINE,93070,93,POINT (2.3309816 48.9035206),2.3309816,48.9035206
47.22Z,rue,DU LANDY,AUBERVILLIERS,93001,93,POINT (2.3714261 48.915282),2.3714261,48.915282
47.22Z,rue,DES TROIS BORNES,PARIS 11,75111,75,POINT (2.3720381 48.866454),2.3720381,48.866454
47.22Z,rue,RIQUET,PARIS 18,75118,75,POINT (2.3744282 48.8884072),2.3744282,48.8884072
47.22Z,place,DE LA LIBERTE,LA GARENNE-COLOMBES,92035,92,POINT (2.2466486 48.9088179),2.2466486,48.9088179
47.22Z,rue,FAUBERT,BELLOY-EN-FRANCE,95056,95,POINT (2.3669496 49.0875229),2.3669496,49.0875229
47.22Z,rue,PAUL VAILLANT COUTURIER,CLAMART,92023,92,POINT (2.2662621 48.8016528),2.2662621,48.8016528
47.22Z,rue,DE METZ,SAMMERON,77440,77,POINT (3.076435 48.947813),3.076435,48.947813
47.22Z,avenue,DE LA GARE,SAINT-FARGEAU-PONTHIERRY,77407,77,POINT (2.5416232 48.5636191),2.5416232,48.5636191
47.22Z,avenue,SUZANNE BUISSON,BONDY,93010,93,POINT (2.481578 48.9141084),2.481578,48.9141084
47.22Z,rue,DE NOGENT,L'ISLE ADAM,95313,95,POINT (2.2304205 49.1149835),2.2304205,49.1149835
47.22Z,rue,JACQUELINE JEUNON,DRAVEIL,91201,91,POINT (2.423845 48.6878327),2.423845,48.6878327
47.22Z,rue,DE PARIS,CLICHY,92024,92,POINT (2.3086972 48.896312),2.3086972,48.896312
47.22Z,rue,DE BICETRE,L'HAY-LES-ROSES,94038,94,POINT (2.3547569 48.7776459),2.3547569,48.7776459
47.22Z,rue,DES ABBESSES,PARIS 18,75118,75,POINT (2.3381681 48.884614),2.3381681,48.884614
47.22Z,rue,DE MONTHOLON,PARIS 9,75109,75,POINT (2.3475959 48.8765703),2.3475959,48.8765703
47.22Z,rue,INKERMANN,SAINT-MAUR-DES-FOSSES,94068,94,POINT (2.4897408 48.7968667),2.4897408,48.7968667
47.22Z,avenue,CHARLES DE GAULLE,MONTMORENCY,95428,95,POINT (2.3135665 48.9773353),2.3135665,48.9773353
47.22Z,avenue,FRANKLIN ROOSEVELT,MITRY-MORY,77294,77,POINT (2.5994966 48.9544629),2.5994966,48.9544629
47.22Z,avenue,ANATOLE FRANCE,CHOISY-LE-ROI,94022,94,POINT (2.4098219 48.7646607),2.4098219,48.7646607
47.22Z,rue,JEAN GIRAUDOUX,PARIS 16,75116,75,POINT (2.2972785 48.8692217),2.2972785,48.8692217
47.22Z,rue,DE LA VOIE DES BANS,ARGENTEUIL,95018,95,POINT (2.258361 48.9449008),2.258361,48.9449008
47.22Z,rue,DE TOLBIAC,PARIS 13,75113,75,POINT (2.3750256 48.8295117),2.3750256,48.8295117
47.22Z,rue,DE LA SABLIERE,PARIS 14,75114,75,POINT (2.3212362 48.8322692),2.3212362,48.8322692
47.22Z,rue,RAMEY,PARIS 18,75118,75,POINT (2.3470376 48.8881747),2.3470376,48.8881747
47.22Z,rue,DE VENDEE,LES ULIS,91692,91,POINT (2.1622273 48.6827967),2.1622273,48.6827967
47.22Z,avenue,DE SAINT OUEN,PARIS 17,75117,75,POINT (2.3258058 48.8886481),2.3258058,48.8886481
47.22Z,rue,EMILE ZOLA,CHAMPIGNY-SUR-MARNE,94017,94,POINT (2.5029171 48.8207855),2.5029171,48.8207855
47.22Z,avenue,GABRIEL PERI,SAINTE-GENEVIEVE-DES-BOIS,91549,91,POINT (2.3339452 48.6453262),2.3339452,48.6453262
47.22Z,rue,OBERKAMPF,PARIS 11,75111,75,POINT (2.3684923 48.8632024),2.3684923,48.8632024
47.22Z,rue,DE LA PROCESSION,LE MESNIL-LE-ROI,78396,78,POINT (2.132853 48.9416926),2.132853,48.9416926
47.22Z,rue,SAINT FERDINAND,PARIS 17,75117,75,POINT (2.285452 48.8769508),2.285452,48.8769508
47.22Z,rue,DE LA GLACIERE,PARIS 13,75113,75,POINT (2.3452377 48.8358238),2.3452377,48.8358238
47.22Z,avenue,DE CLICHY,PARIS 17,75117,75,POINT (2.3265353 48.8850945),2.3265353,48.8850945
47.22Z,rue,VICTOR HUGO,CHARENTON-LE-PONT,94018,94,POINT (2.4119033 48.8200389),2.4119033,48.8200389
47.22Z,avenue,DE LA MARNE,EPINAY-SUR-SEINE,93031,93,POINT (2.3281464 48.9511438),2.3281464,48.9511438
47.22Z,boulevard,CHARLES DE GAULLE,BRUNOY,91114,91,POINT (2.503468 48.6944519),2.503468,48.6944519
47.22Z,rue,DE LA PAROISSE,VERSAILLES,78646,78,POINT (2.1311939 48.8068213),2.1311939,48.8068213
47.22Z,rue,ALEXANDRE DUMAS,PARIS 20,75120,75,POINT (2.3909657 48.8531582),2.3909657,48.8531582
47.22Z,rue,DE BELLEVILLE,PARIS 19,75119,75,POINT (2.3788139 48.8727703),2.3788139,48.8727703
47.22Z,rue,AUGUSTE DELAUNE,SAINT-DENIS,93066,93,POINT (2.3485928 48.9368807),2.3485928,48.9368807
47.22Z,rue,DE PARIS,GRETZ-ARMAINVILLIERS,77215,77,POINT (2.7362322 48.7407106),2.7362322,48.7407106
47.22Z,rue,MOLITOR,PARIS 16,75116,75,POINT (2.2640334 48.8452821),2.2640334,48.8452821
47.22Z,rue,JEAN JAURES,PUTEAUX,92062,92,POINT (2.2449169 48.8839432),2.2449169,48.8839432
47.22Z,rue,ETIENNE FAJON,VILLETANEUSE,93079,93,POINT (2.343927 48.9605072),2.343927,48.9605072
47.22Z,rue,DES LINANDES BEIGES,CERGY,95127,95,POINT (2.0699907 49.0440705),2.0699907,49.0440705
47.22Z,boulevard,CHARLES DE GAULLE,BRUNOY,91114,91,POINT (2.503468 48.6944519),2.503468,48.6944519
47.22Z,rue,JEAN MONNET,CLAYE-SOUILLY,77118,77,POINT (2.663114108116135 48.95072865),2.663114108116135,48.95072865
47.22Z,avenue,DE LA VICTOIRE,MEAUX,77284,77,POINT (2.9225282 48.9570179),2.9225282,48.9570179
47.22Z,boulevard,JOURDAN,PARIS 14,75114,75,POINT (2.3426501 48.819858),2.3426501,48.819858
47.22Z,place,DE LA COMMUNE,EVRY-COURCOURONNES,91228,91,POINT (2.4409527067093983 48.621460799999994),2.4409527067093983,48.621460799999994
47.22Z,rue,DE MEAUX,PARIS 19,75119,75,POINT (2.3713726 48.8791992),2.3713726,48.8791992
47.22Z,avenue,DE LA REPUBLIQUE,MONTGERON,91421,91,POINT (2.4727969 48.6972549),2.4727969,48.6972549
47.22Z,rue,JEAN BOUVET,CORBEIL-ESSONNES,91174,91,POINT (2.4673536 48.5943918),2.4673536,48.5943918
47.22Z,boulevard,BERTHIER,PARIS 17,75117,75,POINT (2.3015734 48.8887047),2.3015734,48.8887047
47.22Z,rue,RACINE,BOBIGNY,93008,93,POINT (2.4382903 48.8719529),2.4382903,48.8719529
47.22Z,rue,DE LA LIBERTE,SURESNES,92073,92,POINT (2.219697 48.8788224),2.219697,48.8788224
47.22Z,avenue,ARISTIDE BRIAND,LE PLESSIS-ROBINSON,92060,92,POINT (2.2598908 48.7798302),2.2598908,48.7798302
47.22Z,avenue,EMILE ZOLA,PIERREFITTE-SUR-SEINE,93059,93,POINT (2.3653092 48.9497977),2.3653092,48.9497977
47.22Z,rue,DE PONTOISE,SARCELLES,95585,95,POINT (2.3158573 48.9890089),2.3158573,48.9890089
47.22Z,place,DE LA GRANDE TOUR,ERMONT,95219,95,POINT (2.2549289974062265 48.99742875),2.2549289974062265,48.99742875
47.22Z,rue,DE LA GARE,BRUNOY,91114,91,POINT (2.504646 48.6981934),2.504646,48.6981934
47.22Z,rue,DE L AMIRAL ROUSSIN,PARIS 15,75115,75,POINT (2.299318 48.845285),2.299318,48.845285
47.22Z,boulevard,VOLTAIRE,PARIS 11,75111,75,POINT (2.3667308 48.8659584),2.3667308,48.8659584
47.22Z,rue,DEFRANCE,VINCENNES,94080,94,POINT (2.4556061 48.8492119),2.4556061,48.8492119
47.22Z,avenue,HENRI OUZILLEAU,SAVIGNY-SUR-ORGE,91589,91,POINT (2.340694212072302 48.6729715),2.340694212072302,48.6729715
47.22Z,rue,DE LA PHILOSOPHIE,BONDY,93010,93,POINT (2.4951916 48.8901944),2.4951916,48.8901944
47.22Z,boulevard,ARISTIDE BRIAND,MONTREUIL,93048,93,POINT (2.4505142 48.8702332),2.4505142,48.8702332
47.22Z,rue,FRANKLIN,MONTREUIL,93048,93,POINT (2.4437752 48.8624569),2.4437752,48.8624569
47.22Z,avenue,GENERAL LECLERC,VILLEMOMBLE,93077,93,POINT (2.5169186 48.8840951),2.5169186,48.8840951
47.22Z,rue,DE STRASBOURG,SAINT-DENIS,93066,93,POINT (2.3706078 48.9365451),2.3706078,48.9365451
47.22Z,avenue,DES BORDES,LA QUEUE-EN-BRIE,94060,94,POINT (2.5677863 48.7968526),2.5677863,48.7968526
47.22Z,rue,DE PARIS,PALAISEAU,91477,91,POINT (2.2400674 48.7075941),2.2400674,48.7075941
47.22Z,avenue,LAPLACE,ARCUEIL,94003,94,POINT (2.3295406 48.8092111),2.3295406,48.8092111
47.22Z,rue,DE LONDRES,ALFORTVILLE,94002,94,POINT (2.4283418 48.7902365),2.4283418,48.7902365
47.22Z,chemin,DE VAUHALLAN,PALAISEAU,91477,91,POINT (2.1902424 48.7392891),2.1902424,48.7392891
47.22Z,avenue,DU GENERAL DE GAULLE,THIAIS,94073,94,POINT (2.3689202 48.7686092),2.3689202,48.7686092
47.22Z,avenue,VICTOR HUGO,CHOISY-LE-ROI,94022,94,POINT (2.4213584 48.7690864),2.4213584,48.7690864
47.22Z,rue,DE LA LIBERTE,MOISSY-CRAMAYEL,77296,77,POINT (2.5900244 48.6280614),2.5900244,48.6280614
47.22Z,rue,DES CORDELIERS,MEAUX,77284,77,POINT (2.8857354 48.9607441),2.8857354,48.9607441
47.22Z,avenue,DE PROVENCE,VIRY-CHATILLON,91687,91,POINT (2.3626207 48.6692851),2.3626207,48.6692851
47.22Z,rue,JEAN JAURES,VILLIERS-SUR-ORGE,91685,91,POINT (2.2994678 48.6563266),2.2994678,48.6563266
47.22Z,rue,DUHESME,PARIS 18,75118,75,POINT (2.3385713 48.8908002),2.3385713,48.8908002
47.22Z,avenue,DU GENERAL GALLIENI,JOINVILLE-LE-PONT,94042,94,POINT (2.4737973 48.8201042),2.4737973,48.8201042
47.22Z,avenue,DU GENERAL GALLIENI,JOINVILLE-LE-PONT,94042,94,POINT (2.4737973 48.8201042),2.4737973,48.8201042
47.22Z,rue,SAINT JACQUES,PARIS 5,75105,75,POINT (2.3463164 48.8519991),2.3463164,48.8519991
47.22Z,rue,POULET,PARIS 18,75118,75,POINT (2.3489606 48.8869511),2.3489606,48.8869511
47.22Z,avenue,DAUMESNIL,PARIS 12,75112,75,POINT (2.3721101 48.8486812),2.3721101,48.8486812
47.22Z,avenue,GALLIENI,EPINAY-SUR-SEINE,93031,93,POINT (2.2977942 48.9636048),2.2977942,48.9636048
47.22Z,avenue,JEAN LOLIVE,PANTIN,93055,93,POINT (2.4171443 48.893969),2.4171443,48.893969
47.22Z,rue,DU GENERAL DE GAULLE,PARMAIN,95480,95,POINT (2.2021585 49.0982009),2.2021585,49.0982009
47.22Z,rue,DES ROSES,MONTMAGNY,95427,95,POINT (2.3490623 48.9692284),2.3490623,48.9692284
47.22Z,rue,D ALIGRE,PARIS 12,75112,75,POINT (2.3776502 48.8482587),2.3776502,48.8482587
47.22Z,avenue,CORENTIN CARIOU,PARIS 19,75119,75,POINT (2.3840776 48.8965894),2.3840776,48.8965894
47.22Z,place,RACINE,POISSY,78498,78,POINT (2.0288238 48.922135),2.0288238,48.922135
47.22Z,place,DU MOULIN A VENT,RIS-ORANGIS,91521,91,POINT (2.4060702 48.6480055),2.4060702,48.6480055
47.22Z,rue,ADRIEN DAMOISELET,NOISY-LE-SEC,93053,93,POINT (2.4552995 48.8910254),2.4552995,48.8910254
47.22Z,rue,HENRI BARBUSSE,SAINT-DENIS,93066,93,POINT (2.371741 48.9468135),2.371741,48.9468135
47.22Z,rue,DE PARIS,MONTREUIL,93048,93,POINT (2.4154122 48.854373),2.4154122,48.854373
47.22Z,rue,MOUFFETARD,PARIS 5,75105,75,POINT (2.349257 48.844859),2.349257,48.844859
